DateTime;Ciśnienie, Powietrze, Silnik, LB, [0] Rozruch SG [MPa];Ciśnienie, Powietrze, Silnik, PB, [1] Rozruch SG [MPa];Ciśnienie, Powietrze, ZP1, [2] Rozruch, ZP1 [MPa];Ciśnienie, Powietrze, ZAP, [3] Rozruch, PLC3 [MPa];Ciśnienie, Powietrze, ZP2, [4] Rozruch, ZP2 [MPa];Temperatura, Sprężarka pow. rozruchu, [5] Powietrze, Wlot [°C];Temperatura, Sprężarka pow. rozruchu, [6] Powietrze, Wylot [°C];Ciśnienie, Magistrala przed zbiornikami, [7] Powietrze [MPa];Ciśnienie, Magistrala przed zbiornikami, [8] Sprężone Powietrze [MPa];
2020-12-18 07:52:08;254.74;235.02;-35.23;298.25;329.08;176.25;414.78;146.78;54.75;
2020-12-18 07:52:10;254.04;238.39;-38.73;302.79;330.28;180.76;417.03;147.01;55.05;
2020-12-18 07:52:12;251.37;243.37;-42.32;300.79;325.81;185.25;413.38;149.48;52.96;
2020-12-18 07:52:14;254.24;243.39;-40.53;305.24;325.92;186.51;416.87;147.99;51.44;
2020-12-18 07:52:16;250.02;239.64;-38.4;307.48;329.09;184.93;414.99;143.75;52.68;
2020-12-18 07:52:18;250.45;235.44;-36.11;307.27;329.02;187.74;413.67;147.74;57.39;
2020-12-18 07:52:20;247.92;239.1;-37.11;310.17;330.1;192.07;415.28;147.15;52.61;
2020-12-18 07:52:22;249.56;235.98;-41.36;308.4;333.22;194.13;411.28;149.32;48.75;
2020-12-18 07:52:24;249.71;235.68;-44.06;303.79;328.5;190.85;415.01;153.96;52.33;
2020-12-18 07:52:26;249.78;232.92;-43.29;308.76;326.97;186.71;410.8;155.42;56.13;
2020-12-18 07:52:28;253.84;232.97;-39;304.04;330.53;191.65;406.23;156.29;59.46;
2020-12-18 07:52:30;251.15;236.2;-43.71;301.87;326.45;189.1;408.2;151.35;61.76;
2020-12-18 07:52:32;248.27;238.59;-39.29;299.41;330;185.58;405.92;149.32;58.3;
2020-12-18 07:52:34;250.28;239.39;-37.55;297.77;327.17;187.4;410.39;148.14;61.23;
2020-12-18 07:52:36;251.22;241.83;-36.5;296.89;322.56;182.88;411.32;152.13;60.32;
2020-12-18 07:52:38;248.36;245.34;-32.81;292.11;325.54;187.59;416.06;153.66;59.49;
2020-12-18 07:52:40;246;249.3;-31.29;289.47;321.55;184.5;416.11;157.41;56.93;
2020-12-18 07:52:42;241.03;253.99;-29.76;288.82;322.52;180.06;417.5;161.01;61.51;
2020-12-18 07:52:44;238.01;254.19;-31.56;292.17;323.77;181.87;419.12;159.39;61.68;
2020-12-18 07:52:46;238.35;250.63;-34.21;291.16;325.74;185.26;420.45;158.25;65.2;
2020-12-18 07:52:48;233.92;255.46;-35.49;289.98;321.3;181.26;423.54;159.11;61.2;
2020-12-18 07:52:50;235.57;252.83;-34.49;285.91;319.23;182.14;423.13;157.49;59.76;
2020-12-18 07:52:52;234.87;255.97;-37.26;288.03;317.67;184.55;424.16;156.57;61.52;
2020-12-18 07:52:54;238.66;252.33;-34.6;289.29;318.36;185.88;421.37;159.36;57.09;
2020-12-18 07:52:56;237.7;255.32;-38.68;291.23;316.4;186.15;419.03;163.75;54.6;
2020-12-18 07:52:58;241.71;256.43;-35.49;292.02;316.76;184.8;423.92;164.88;58.92;
2020-12-18 07:53:00;242.95;259.49;-32.71;294.97;315.35;181.52;420.9;160.59;55.25;
2020-12-18 07:53:02;245.35;262.81;-30.54;297.38;316.61;179.21;425.52;160.86;59.42;
2020-12-18 07:53:04;245.79;262.39;-28.74;298;315.66;178.18;423.12;161.93;63.41;
2020-12-18 07:53:06;243.5;263.86;-32.77;294.13;320.52;181.51;426.25;163.75;66.36;
2020-12-18 07:53:08;246.58;262.75;-33.51;298.51;323.94;179.31;427.49;158.96;64.82;
2020-12-18 07:53:10;246.14;261.69;-35.7;298.77;325.73;183.77;429.66;156.5;63.87;
2020-12-18 07:53:12;246.58;263.85;-35.07;303.42;321.62;188.55;425.25;156.59;66.04;
2020-12-18 07:53:14;251.55;258.98;-33.65;303.46;320.96;187.17;421.22;160.29;68.67;
2020-12-18 07:53:16;247.69;263.89;-37.13;302.45;320.78;190.8;425.69;155.34;69.45;
2020-12-18 07:53:18;251.32;267.94;-33.23;297.74;317.11;188.04;422.72;150.38;74.22;
2020-12-18 07:53:20;252.75;272.31;-31.38;298.3;321.72;186.17;425.75;154.11;75.17;
2020-12-18 07:53:22;255.27;274.06;-30.94;294.52;324.45;188.93;425.12;154.91;71.76;
2020-12-18 07:53:24;254.62;271.36;-34.99;291.05;323.74;186.86;424.64;159.88;74.85;
2020-12-18 07:53:26;254.71;270.54;-38.03;294.6;324.04;182.47;425.4;160.63;76.91;
2020-12-18 07:53:28;252.19;267.99;-42.8;290.32;326.9;186.63;429.83;163.42;81.8;
2020-12-18 07:53:30;251.33;264.83;-40.67;287.84;331.56;190.02;425.87;163.49;82.74;
2020-12-18 07:53:32;252.62;263.61;-38.24;288.65;334.91;189.34;429.27;164.66;85.04;
2020-12-18 07:53:34;255.32;268.5;-39.93;293.22;330.23;193.65;425.45;163.82;88.24;
2020-12-18 07:53:36;255.62;268.72;-43.72;297.52;333.91;197.06;420.78;161.95;91.63;
2020-12-18 07:53:38;254.76;270.01;-44.31;301.88;337.97;198.54;420.26;160.18;96.31;
2020-12-18 07:53:40;258.67;266.74;-48.46;305.48;341.84;194.01;421.09;156.21;95.94;
2020-12-18 07:53:42;256.47;267.84;-49.13;305.91;341.62;193.65;417.7;160.52;96.45;
2020-12-18 07:53:44;259.8;268.03;-44.29;303.25;341.54;190.94;412.94;162.41;96.63;
2020-12-18 07:53:46;261.33;271.27;-45.08;303.75;341.22;189.29;412.21;167.39;99.83;
2020-12-18 07:53:48;256.93;273.29;-50.02;306.05;345.87;190.17;410.71;168.96;97.5;
2020-12-18 07:53:50;252.75;270.9;-46.15;304;350.45;188.28;406.73;168.22;97.66;
2020-12-18 07:53:52;256.69;268.01;-44.63;305.44;348.19;192.61;404.61;163.98;92.68;
2020-12-18 07:53:54;256.77;269.62;-47.87;301.67;348.64;187.65;400.83;166.48;90.28;
2020-12-18 07:53:56;257.14;271.05;-43.11;300.35;348.67;192.23;398.81;169.94;93.04;
2020-12-18 07:53:58;253.78;267.04;-48.07;301.24;347.52;191.96;400.94;172.56;93.01;
2020-12-18 07:54:00;257.6;268.97;-47.01;296.69;345.95;189.08;402.9;170.64;95.62;
2020-12-18 07:54:02;256.85;269.85;-51.45;299.59;341.54;191.48;403.2;169.2;94.6;
2020-12-18 07:54:04;252.13;266.87;-50.37;294.59;340.17;188.95;405.64;169.95;95.86;
2020-12-18 07:54:06;251.5;271.72;-45.79;295.92;344.78;187.09;407.56;167.66;99.08;
2020-12-18 07:54:08;249.43;267.5;-45.43;293.22;347.77;188.77;410.67;167.07;95.49;
2020-12-18 07:54:10;246.08;263.5;-46.88;293.7;345.55;185.13;407.72;168.4;100.08;
2020-12-18 07:54:12;249.28;265.69;-46.82;292.7;343.74;184.23;407.16;166.9;96.22;
2020-12-18 07:54:14;246.21;264.12;-46.41;290.41;347.26;184.63;406.23;162.19;99.05;
2020-12-18 07:54:16;248.56;268.27;-46;287.96;342.99;189.16;404.21;159.81;100.78;
2020-12-18 07:54:18;251.48;268.63;-43.6;291.28;347.74;189.69;407.62;155.48;103.7;
2020-12-18 07:54:20;249.76;273.45;-38.67;290.3;347.98;189.49;409.24;152.23;100.68;
2020-12-18 07:54:22;248.16;271.68;-40.53;285.95;344.03;188.35;408.39;155.19;101.45;
2020-12-18 07:54:24;247.92;272.91;-38.23;283.46;341.02;191.63;413.31;150.98;105.88;
2020-12-18 07:54:26;247.87;277.11;-42.84;278.69;336.03;190.05;413.3;152.06;101.3;
2020-12-18 07:54:28;246.71;278.96;-41.59;283.19;336.65;189.12;416.58;153.63;98.75;
2020-12-18 07:54:30;251.35;281.53;-38.44;285.62;341.12;192.31;418.08;156.52;103.44;
2020-12-18 07:54:32;255.73;285.7;-42.31;289.62;344.73;190.93;419.47;161;105.08;
2020-12-18 07:54:34;260.06;288.08;-45.93;285.88;348.92;192.03;422.09;161.98;105.18;
2020-12-18 07:54:36;257.99;283.61;-46.74;290.45;347.99;187.21;417.44;161.63;103.62;
2020-12-18 07:54:38;260.43;278.73;-44.87;293.32;348.79;184.79;414.7;157.72;102.36;
2020-12-18 07:54:40;258.51;274.64;-47.66;295.04;344.56;180.31;416.95;153.92;98.26;
2020-12-18 07:54:42;261.96;276.78;-44.21;292.77;339.94;180.7;421.17;154.42;95.89;
2020-12-18 07:54:44;259.53;272.76;-42.79;294.05;335.65;175.97;420.09;153.16;99.37;
2020-12-18 07:54:46;255.45;274.81;-47.52;298.37;331.37;172.89;415.59;154.56;103.87;
2020-12-18 07:54:48;258.04;272.71;-48.97;301.92;327.97;172.77;419.78;158.04;101.5;
2020-12-18 07:54:50;257.48;275.2;-50.26;297.14;328.23;175.74;415.34;157.55;101.48;
2020-12-18 07:54:52;257.92;276.28;-52.3;292.9;326.2;174.02;410.7;155.91;99.65;
2020-12-18 07:54:54;255.37;274.97;-48.04;288.37;327.31;178.16;407.63;158.08;100.88;
2020-12-18 07:54:56;251.47;273.49;-46.15;289.97;324.08;176.82;406.44;161.97;101.91;
2020-12-18 07:54:58;254.03;271.84;-44.88;294.83;325.57;173.74;405.87;163.38;102.04;
2020-12-18 07:55:00;254.18;274.6;-43.2;295.19;328.86;172.58;406.58;167.82;98.48;
2020-12-18 07:55:02;250.89;270.86;-41.36;300.15;329.79;170.38;407.53;163.48;101.58;
2020-12-18 07:55:04;245.89;268.97;-42.64;303.07;328.93;172.67;406.04;162.18;105.52;
2020-12-18 07:55:06;247.83;269.29;-42.33;306.07;330.22;177.03;404.37;163;104.41;
2020-12-18 07:55:08;252.46;264.81;-42.49;309.42;332.15;174.32;408.84;161.94;105.61;
2020-12-18 07:55:10;249.65;264.63;-45.35;312.04;330.04;173.69;410.84;161.36;102.16;
2020-12-18 07:55:12;244.92;267.64;-46.33;313.46;327.96;168.92;408.25;166.04;97.7;
2020-12-18 07:55:14;244.97;266.88;-45.71;316.54;327.49;168.57;409.02;163.87;93.13;
2020-12-18 07:55:16;244.72;268.02;-46.9;318.67;330.16;164.34;406.02;164.25;95.9;
2020-12-18 07:55:18;241.28;269.19;-48.23;320.84;326.15;163.93;401.38;167.18;92.85;
2020-12-18 07:55:20;241.82;264.71;-51.8;316.15;323.35;164.66;400.92;165.52;90.86;
2020-12-18 07:55:22;240.95;261.13;-48.3;311.96;324.67;162.32;404.87;166.13;86.26;
2020-12-18 07:55:24;236.34;257.54;-52.61;314.05;327.29;158.66;409.16;166.44;85.78;
2020-12-18 07:55:26;240.85;260.17;-47.92;311.37;332.03;156.84;410.58;163.37;90.75;
2020-12-18 07:55:28;241.5;264.47;-49.08;315.5;330.81;156.13;409.2;161.13;90.78;
2020-12-18 07:55:30;246.32;261.52;-46.02;320.43;335.1;156.47;411.14;162.11;86.31;
2020-12-18 07:55:32;244.18;259.43;-47.25;324.42;330.11;156.22;408.93;163.88;89.11;
2020-12-18 07:55:34;242.89;261.66;-47.83;320.8;327.52;152.4;411.82;162.69;84.22;
2020-12-18 07:55:36;246.24;257.37;-47.86;322.11;330.59;149.52;409.57;163.29;82.02;
2020-12-18 07:55:38;246.69;259.69;-43.12;320.16;325.99;152.21;413.59;160.23;77.65;
2020-12-18 07:55:40;247.72;259.98;-44.36;317.01;325.47;150.26;413.9;159.83;78.21;
2020-12-18 07:55:42;252.04;255.48;-47.74;314.43;323.65;151.1;417.08;158.69;81.56;
2020-12-18 07:55:44;256.91;257.35;-44.49;313.3;327.5;146.45;420.47;161.95;80.07;
2020-12-18 07:55:46;259.15;261.13;-41;312.04;326.75;147.28;419.6;160.97;82.13;
2020-12-18 07:55:48;258.03;262.22;-43.5;308.14;328.4;146.08;416.52;161.94;85.79;
2020-12-18 07:55:50;253.16;259.5;-40.94;312.47;329.02;147.56;417.11;161.16;83.52;
2020-12-18 07:55:52;256.77;263.82;-40.38;317.02;331.87;152.1;413.35;157.65;84.04;
2020-12-18 07:55:54;255.67;264.1;-45.01;320.93;334.6;157.09;415.46;162.4;86.88;
2020-12-18 07:55:56;252.63;266.65;-47.8;318.48;331.7;154.36;418.72;164.54;85.29;
2020-12-18 07:55:58;247.77;268.31;-50.88;321.66;335.62;157.12;416.99;166.98;89.43;
2020-12-18 07:56:00;252.71;267.24;-54.72;322.16;332.73;158.11;421.39;164.24;94.28;
2020-12-18 07:56:02;254.54;264.03;-58.84;322.76;328.53;154.67;421.01;167.32;97.51;
2020-12-18 07:56:04;249.87;268.11;-59;327.5;332.45;157.84;419.28;165.08;94.65;
2020-12-18 07:56:06;246.21;269.29;-61.1;330.19;335.02;159.34;419.8;168.21;92.73;
2020-12-18 07:56:08;245.59;271.93;-65.36;329.62;338.95;157.34;415.86;167.52;94.96;
2020-12-18 07:56:10;247.44;267.81;-65.81;327.49;341.67;155.58;420.47;165.54;93.73;
2020-12-18 07:56:12;244.8;264.85;-66.09;323.46;337.91;154.74;419.33;165.03;97.95;
2020-12-18 07:56:14;243.6;267.42;-62.24;319.18;338.3;151.45;421.28;161.29;93.98;
2020-12-18 07:56:16;242.48;262.83;-59.73;318.02;342.37;146.92;418.9;165.96;95.16;
2020-12-18 07:56:18;238.74;262.21;-61.45;314.58;338.34;144.79;418.16;169.25;96.68;
2020-12-18 07:56:20;234.76;262.91;-61.98;311.31;333.44;143.1;423.16;170.43;98.07;
2020-12-18 07:56:22;231.51;258.86;-57.47;310.17;328.77;139.81;419.13;172.99;93.85;
2020-12-18 07:56:24;227.14;255.74;-56.95;306.26;332.31;143.03;415.7;173.17;91.68;
2020-12-18 07:56:26;225.19;259.26;-60.43;306.22;337.18;145.58;414.49;176.99;87.35;
2020-12-18 07:56:28;223.8;261.01;-57.29;302.78;338.73;141.96;410.45;181.69;89.05;
2020-12-18 07:56:30;220.93;258.01;-59.17;303.43;340.16;145.31;414.26;185.71;85.56;
2020-12-18 07:56:32;220.01;255.33;-54.79;304.25;339.98;143.41;415.85;189.32;84.07;
2020-12-18 07:56:34;217.63;252;-54.77;305.42;338.92;146.21;413.98;190.32;82.79;
2020-12-18 07:56:36;214.67;250.12;-57.42;306.91;335.45;144.5;414.37;193.05;78.4;
2020-12-18 07:56:38;217.36;249.58;-53.75;302.73;334.2;146.31;414.04;194.74;74.65;
2020-12-18 07:56:40;216.08;245.53;-58.38;302.7;336.68;147.08;417.47;195.86;75.83;
2020-12-18 07:56:42;220.95;247.08;-60.95;304.88;334.14;143.29;415.4;200.74;77.94;
2020-12-18 07:56:44;220.05;242.67;-57.91;308.44;336.15;144.06;412.56;196.13;79.33;
2020-12-18 07:56:46;217.34;241.11;-62.61;304.76;338.57;147.03;409.21;192.53;75.99;
2020-12-18 07:56:48;213.98;243;-59.14;302.73;333.98;150.29;405.66;196.79;72.96;
2020-12-18 07:56:50;215.09;239.8;-63.72;304.83;338.78;154.87;401.95;195.71;77.07;
2020-12-18 07:56:52;219.2;241.8;-65.66;301.9;342.64;159.2;403.12;195.32;73.4;
2020-12-18 07:56:54;218.77;241.8;-64.88;297.49;340.03;162.47;398.43;191.32;69.03;
2020-12-18 07:56:56;215.74;237.31;-66.4;296.7;343.71;160.64;402.97;193.37;70.62;
2020-12-18 07:56:58;211.36;236.23;-63.81;295.47;342.36;160.33;407.27;189.96;71.13;
2020-12-18 07:57:00;209.61;239.8;-62.56;299.82;345.02;161.38;407.95;190.46;70.97;
2020-12-18 07:57:02;207.77;243.9;-60.34;295.94;345.29;165.3;411.94;190.66;73.88;
2020-12-18 07:57:04;212.22;241.85;-61.56;292.73;343.48;169.63;407.62;188.53;77.85;
2020-12-18 07:57:06;209.61;240.93;-65.69;294.6;339.11;173.82;409.04;188.9;77.76;
2020-12-18 07:57:08;207.32;240.46;-64.78;295.41;343.59;176.81;405.09;186.5;74.26;
2020-12-18 07:57:10;209.96;237.02;-62.29;293.81;344.84;181.25;409.28;190.78;71.99;
2020-12-18 07:57:12;210.29;237.84;-64.63;295.26;349.51;179.74;407.64;188.38;74.95;
2020-12-18 07:57:14;208.12;238.61;-63.22;296.27;351.99;182.58;409.47;191.38;77.8;
2020-12-18 07:57:16;205.64;238.87;-63.66;296.56;353.54;178.22;404.85;193.64;75.77;
2020-12-18 07:57:18;209.89;234.55;-64.17;298.06;349.76;180.91;409.18;196.75;75.1;
2020-12-18 07:57:20;211.08;233.08;-67.36;298.25;352.75;182.09;411.25;195.9;73.25;
2020-12-18 07:57:22;211.5;232.9;-65.79;299.76;347.99;186.52;411.8;196.19;69.1;
2020-12-18 07:57:24;210.78;229.36;-70.16;300.36;350.87;190.55;414.54;197.24;70.21;
2020-12-18 07:57:26;213.36;229.58;-72.56;298.19;352.85;187.12;413.88;198.26;72.58;
2020-12-18 07:57:28;212.5;227.99;-75.01;301.23;350.24;185.41;416.98;198.76;72.51;
2020-12-18 07:57:30;209.5;229.25;-78.44;297.33;352.48;186.11;418.67;198.9;77.19;
2020-12-18 07:57:32;207.22;231.56;-74.96;294.22;350.99;181.14;415.17;198.15;76.81;
2020-12-18 07:57:34;208.1;234.99;-75.16;296.66;351.91;185.47;419.57;195.93;80.5;
2020-12-18 07:57:36;203.36;239.19;-71.85;293.83;347.13;186.99;423.34;197.66;79.29;
2020-12-18 07:57:38;207.53;240.16;-72.82;292.44;345.18;184;427.57;199.38;77.9;
2020-12-18 07:57:40;207.9;236.17;-73.39;288.53;341.97;179.61;432.1;195.5;76.78;
2020-12-18 07:57:42;203.29;237.83;-69.08;287.17;337.38;181.86;432.76;198.31;77;
2020-12-18 07:57:44;204.04;241.91;-72.5;288.11;340.9;179.28;432.45;193.58;81;
2020-12-18 07:57:46;205.2;243.36;-69.43;288.59;336.69;181.57;427.78;194.89;81.45;
2020-12-18 07:57:48;209.82;247.46;-73.96;290.76;340.66;181.82;430.56;193.75;81.89;
2020-12-18 07:57:50;204.93;246.69;-77.87;288.91;337.53;177.08;435.35;190.6;84.73;
2020-12-18 07:57:52;203.61;251.64;-79.59;290.45;332.94;175.77;436.97;189.65;88.55;
2020-12-18 07:57:54;206.14;256.17;-78.3;290.87;333.34;177.73;437.9;185.05;88.52;
2020-12-18 07:57:56;209.88;256.71;-79.05;290.73;333.08;180.06;434.94;186.73;84.73;
2020-12-18 07:57:58;205.81;257.85;-80.91;294.2;330.03;175.09;437.59;185.36;80.48;
2020-12-18 07:58:00;205.09;253.64;-84.16;299.05;331.43;178.81;432.82;185.65;77.07;
2020-12-18 07:58:02;205.73;255.5;-81.47;300.46;329.93;180.85;431.04;182.51;76.65;
2020-12-18 07:58:04;204.06;257.67;-80.01;298.02;328.23;183.2;433.59;178.49;81.23;
2020-12-18 07:58:06;208.77;260.27;-84.2;302.2;326.54;180.23;432.79;181.49;78.09;
2020-12-18 07:58:08;209.47;264.53;-87.05;297.65;327.03;181.35;431.01;179.57;81.32;
2020-12-18 07:58:10;205.96;260.33;-87.72;300.47;325.75;180.27;432.67;181.12;83.76;
2020-12-18 07:58:12;205.32;265.11;-87.85;302.62;329.9;177.13;432.32;177.17;86.58;
2020-12-18 07:58:14;204.4;268.27;-83.43;303.97;331.7;174.27;432.55;181.13;86.34;
2020-12-18 07:58:16;208.76;265.72;-79.1;303.15;327.93;177.45;433.74;183.81;86.55;
2020-12-18 07:58:18;208.49;265.11;-77;307.22;323.61;177.74;429.07;186;89.2;
2020-12-18 07:58:20;208.8;267.1;-76.51;308.51;319.11;174.56;428.58;187.46;87.44;
2020-12-18 07:58:22;206.19;269.86;-77.23;310.53;316.74;171.88;432;192.18;90.63;
2020-12-18 07:58:24;208.49;265.5;-78.18;306.98;316.77;172.61;433.99;192.14;86.9;
2020-12-18 07:58:26;212.25;269.85;-80.03;306.58;320.53;168.41;438.68;196.78;83.99;
2020-12-18 07:58:28;209.73;269.87;-80.73;310.5;319.96;168.69;443.03;199.92;86.42;
2020-12-18 07:58:30;208.57;271.04;-81.9;310.34;316.81;170.82;445.14;196.26;85.79;
2020-12-18 07:58:32;211.4;273.68;-78.49;315.34;313.15;166.33;444.79;200.51;89.39;
2020-12-18 07:58:34;209.49;270.59;-75;314.06;316.95;171.29;447.78;196.69;89.71;
2020-12-18 07:58:36;210.67;275.13;-79.56;318.59;316.42;171.3;447.26;198.23;87.7;
2020-12-18 07:58:38;208.28;277.93;-81.77;319.39;321.31;171.64;451.55;199.59;88.06;
2020-12-18 07:58:40;208.88;274.32;-77.61;321.28;319.37;172.92;451.26;201.32;88.53;
2020-12-18 07:58:42;210.07;277.53;-74.49;318.05;322.28;173.06;454.5;199.49;92.74;
2020-12-18 07:58:44;207.15;277.01;-70.89;317.37;321.6;173.42;458.86;195.72;97.22;
2020-12-18 07:58:46;210.61;278.16;-71.16;321.63;325.49;178.34;462.22;191.66;98.72;
2020-12-18 07:58:48;214.81;274.3;-70.42;321.06;326.6;180.62;459.21;189.48;102.74;
2020-12-18 07:58:50;216.3;276.46;-71.77;319.25;322.78;177.43;459.25;189.93;107.61;
2020-12-18 07:58:52;221.05;278.02;-73.98;320.9;318.49;181;459.35;188.56;105.65;
2020-12-18 07:58:54;219.97;279.84;-70.57;320.16;317.65;185.34;458.38;183.75;105.46;
2020-12-18 07:58:56;224.59;281.23;-74.6;324.92;314.36;190.24;455.52;178.81;109.89;
2020-12-18 07:58:58;221.19;277.49;-73.64;327.4;314.53;194.72;459.5;174.65;112.14;
2020-12-18 07:59:00;219.29;273.03;-73.83;322.88;313.34;196.36;455;171.23;115.31;
2020-12-18 07:59:02;218.34;269.63;-69.59;318.23;314.69;196.03;451.54;167.37;110.48;
2020-12-18 07:59:04;216.17;270.57;-71.05;321.79;315.41;199.49;448.61;170.73;112.78;
2020-12-18 07:59:06;217.72;273.27;-74.57;321.12;316.49;198.05;451.96;168.69;110.07;
2020-12-18 07:59:08;219.33;268.93;-78.07;319.34;315.9;195.24;456.1;170.36;105.8;
2020-12-18 07:59:10;217.09;270.98;-76.65;314.99;319.65;191.68;458.69;165.39;104.55;
2020-12-18 07:59:12;215.42;273.74;-71.68;318.24;316.01;193.38;454.06;164.11;105.64;
2020-12-18 07:59:14;213.87;269.85;-69.24;315.37;311.27;191.88;451.12;163.44;107.79;
2020-12-18 07:59:16;214.02;273.04;-69.82;315.62;315.32;187.07;449.28;165.32;109.3;
2020-12-18 07:59:18;216.44;271.22;-65.41;319.79;312.28;184.09;453.94;162.55;113.84;
2020-12-18 07:59:20;221.15;268.41;-68.86;324.36;314.07;179.21;449.95;163.86;114.49;
2020-12-18 07:59:22;217.52;270.84;-63.95;321.13;311.05;175.33;452.52;167.59;112.61;
2020-12-18 07:59:24;213.65;270.74;-67.26;320.01;309.86;170.58;447.53;171.65;116.57;
2020-12-18 07:59:26;217.05;274.71;-69.07;320.24;313.98;166.72;450.47;170.9;119.54;
2020-12-18 07:59:28;215.55;271.82;-66.91;320.9;309.67;169.1;447.67;175.64;121.08;
2020-12-18 07:59:30;211.96;272.7;-65.37;316.84;307.03;173.84;443.46;178.41;122.91;
2020-12-18 07:59:32;216.78;270.16;-61.96;316.22;310.27;175.44;440.93;176.82;127.25;
2020-12-18 07:59:34;220.28;271.38;-60.69;315.12;314.73;178.46;442.93;171.87;122.39;
2020-12-18 07:59:36;218.05;274.33;-59.5;316.91;317.15;180.32;445.52;175.16;122.04;
2020-12-18 07:59:38;214.81;275.59;-58.59;313.75;321.05;184.97;444.62;175.17;125.73;
2020-12-18 07:59:40;218.4;270.97;-63.13;317.4;322.47;182.16;441.89;172.63;127;
2020-12-18 07:59:42;222.67;269.78;-65.32;315.43;325.84;180.75;443.3;174.32;129.69;
2020-12-18 07:59:44;219.03;265.72;-69.89;311.14;323.47;180.65;446.36;174.58;133.22;
2020-12-18 07:59:46;216.54;270.59;-72.43;310.96;327.86;179.54;441.63;171.84;137.39;
2020-12-18 07:59:48;220.63;267.7;-71.4;315.22;323.33;181.21;445.42;172.06;135.24;
2020-12-18 07:59:50;224.86;263.4;-67.04;316.55;324.98;183.78;441.89;174.31;130.52;
2020-12-18 07:59:52;226.31;259.17;-65.85;313.49;326.25;181.32;440.46;176.29;133.63;
2020-12-18 07:59:54;230.18;263;-62.56;315.29;324.86;183.95;435.8;180.62;134.64;
2020-12-18 07:59:56;226.42;266.05;-58.45;314.08;329.35;179.17;440.14;183.01;134.21;
2020-12-18 07:59:58;223.28;261.06;-59.46;310.33;333.07;181.14;440.07;178.12;129.3;
2020-12-18 08:00:00;226.39;258.14;-57.46;309.54;328.48;178.32;443.19;178.91;125.22;
2020-12-18 08:00:02;222.21;259.84;-59.51;307.2;326.66;182.3;446.31;179.39;130;
2020-12-18 08:00:04;218.42;257.69;-60.72;305.26;328.52;182.31;450.13;175.31;128.89;
2020-12-18 08:00:06;215.41;256.63;-61.95;304.7;323.99;185.71;450.12;171.9;130.13;
2020-12-18 08:00:08;216.47;258.82;-66.28;302.42;327.96;189.65;449.07;169.11;133.51;
2020-12-18 08:00:10;218.18;259.11;-69.44;303.6;325.68;193.81;444.78;165.59;132.22;
2020-12-18 08:00:12;221.68;256.01;-64.68;302.17;327.04;197.76;440.88;160.88;131.64;
2020-12-18 08:00:14;226;258.38;-66.2;305.71;327.07;198.06;436.94;160.46;130.55;
2020-12-18 08:00:16;221.26;263.3;-67.99;309.29;329.66;196.85;440.08;163.42;126.44;
2020-12-18 08:00:18;221.1;265.61;-71.91;312.37;325.09;196.57;438.58;165.51;130.6;
2020-12-18 08:00:20;216.35;261.96;-69.33;309.85;324.94;194.8;435.69;164.96;131.8;
2020-12-18 08:00:22;214.07;262.34;-66.57;306.36;320.79;198.26;434.28;160.82;128.49;
2020-12-18 08:00:24;214.12;260.11;-62.3;308.37;324.71;194.59;436.01;165.22;131.72;
2020-12-18 08:00:26;212.05;260.68;-61.75;313.15;324.98;192.14;440.87;162.71;128.19;
2020-12-18 08:00:28;216.77;265.07;-61.9;315.47;326.03;189.72;437.75;161.26;123.59;
2020-12-18 08:00:30;213.84;262.78;-58.55;314.64;328.02;188.3;442.32;156.48;127.94;
2020-12-18 08:00:32;214.24;259.51;-59.55;310.87;331.53;186.67;438.34;157.03;131.59;
2020-12-18 08:00:34;216.8;259.48;-62.93;309.95;328.98;187.21;438.8;157.15;127.87;
2020-12-18 08:00:36;218.22;256.98;-58.5;305.54;324.29;191.16;443.72;152.89;123.44;
2020-12-18 08:00:38;217.36;252.98;-56.64;305.68;321.93;194.49;447.19;149.99;128.11;
2020-12-18 08:00:40;220.77;251.94;-61.17;302.55;325.51;198.92;445.46;146.46;127.71;
2020-12-18 08:00:42;223.83;250.38;-60.02;300.54;327.9;195.94;446.14;150.36;130.04;
2020-12-18 08:00:44;224.46;253.39;-58.48;297.39;329.81;193.9;441.72;146.77;129.25;
2020-12-18 08:00:46;219.95;258.34;-56.34;300.98;333.37;191.66;440.77;148.04;126.79;
2020-12-18 08:00:48;220.28;262.65;-55.93;305.44;337.9;189.06;436.17;148.17;126.35;
2020-12-18 08:00:50;220.03;258.42;-59.49;303.61;337.03;192.55;439.87;148.15;131.03;
2020-12-18 08:00:52;222.38;261.61;-57.65;307.28;339.6;192.4;440.65;152.48;135.93;
2020-12-18 08:00:54;221.74;257.4;-57.88;307.54;340.86;193.33;441.16;150.92;131.59;
2020-12-18 08:00:56;221.86;252.66;-61.5;311.57;341.06;194.18;436.92;146.05;129.39;
2020-12-18 08:00:58;222.58;255.65;-58.26;313.89;337.37;191.96;433.87;141.19;129.43;
2020-12-18 08:01:00;225.44;257.17;-55.63;309.12;337.23;192.81;431.2;138.84;128.05;
2020-12-18 08:01:02;223.25;259.53;-58.94;304.15;342.01;189.6;429.64;136.51;131.53;
